diâmetro,peso
8.26,351.75
10.41,298.28
9.31,309.31
9.62,389.67
9.01,374.04
9.93,400.0
9.78,322.69
8.0,361.86
11.34,367.06
12.0,377.81
11.23,395.09
10.26,321.31
10.43,345.43
9.99,325.59
10.61,347.9
10.46,377.94
9.49,283.84
12.0,394.37
8.72,304.43
11.36,337.71
10.38,399.76
12.0,363.12
10.91,363.58
10.07,302.77
10.2,308.24
10.55,387.65
9.13,326.43
9.58,330.2
8.36,388.56
9.39,308.0
10.61,360.77
10.86,351.72
8.12,349.89
10.34,329.26
11.18,326.81
10.3,306.87
9.74,369.31
10.01,323.27
9.85,388.75
9.74,341.02
10.71,307.66
12.0,340.49
9.61,333.57
10.12,390.36
10.44,335.24
9.68,338.95
11.82,400.0
8.0,370.33
9.86,400.0
11.48,400.0
10.15,314.51
9.51,389.6
11.03,400.0
11.59,400.0
10.75,389.52
9.54,388.7
11.05,337.89
10.02,316.5
11.39,335.91
12.0,283.41
8.0,400.0
10.63,338.67
8.42,400.0
12.0,300.74
9.94,393.3
11.4,330.2
10.46,298.63
9.54,400.0
9.39,394.29
12.0,358.47
11.65,351.36
12.0,367.58
10.57,357.79
10.85,318.31
10.18,333.52
10.16,400.0
9.25,400.0
10.6,400.0
9.55,369.13
11.03,336.49
10.7,318.07
10.85,320.71
12.0,327.87
10.45,400.0
11.41,400.0
12.0,379.85
12.0,311.58
11.88,385.72
10.13,340.46
10.78,263.88
8.92,361.48
11.1,316.32
10.83,317.68
10.53,339.98
11.73,330.07
9.05,348.63
12.0,346.71
11.58,274.97
10.42,400.0
10.32,310.66
11.08,311.9
12.0,336.86
10.62,345.67
10.67,400.0
10.52,360.78
12.0,372.66
10.06,360.98
10.46,359.26
12.0,362.39
10.68,272.69
11.86,340.0
9.41,396.49
10.25,400.0
12.0,301.83
9.69,366.92
10.32,327.16
10.81,400.0
9.31,295.85
10.0,375.0
10.64,293.71
10.56,337.26
12.0,348.63
12.0,392.79
9.47,306.91
10.63,376.54
11.31,350.75
12.0,360.91
11.36,388.33
10.85,298.7
11.3,382.42
11.31,327.24
9.39,393.83
10.73,363.38
12.0,341.62
10.25,326.4
10.66,382.93
10.21,400.0
8.0,328.69
10.52,304.68
10.86,377.77
9.89,292.06
9.11,297.78
9.44,307.49
11.42,333.38
12.0,296.55
12.0,272.45
8.89,304.58
11.53,375.7
9.7,299.14
9.8,336.39
9.95,400.0
11.35,348.03
11.65,363.7
10.38,312.16
10.4,400.0
11.06,328.35
11.18,340.88
11.91,400.0
8.96,342.73
10.52,351.92
9.22,338.73
10.44,339.01
10.23,364.82
10.44,372.12
9.54,324.27
8.72,319.36
8.0,325.63
10.34,293.95
9.98,286.38
9.69,361.89
12.0,387.54
9.47,384.84
12.0,254.72
12.0,340.2
8.16,305.92
10.61,355.75
10.02,333.29
8.0,373.68
8.77,349.23
11.43,274.16
12.0,311.32
11.58,350.23
10.89,353.6
10.47,293.77
12.0,288.54
12.0,352.25
9.8,293.85
8.1,283.25
8.0,332.19
12.0,330.46
10.44,314.86
10.72,321.85
8.35,350.55
9.6,321.19
10.15,352.83
10.75,334.78
10.02,356.71
9.26,385.13
9.56,383.57
11.95,400.0
10.79,383.53
11.23,359.54
9.42,332.66
8.0,334.49
9.87,314.89
9.46,350.18
10.92,377.9
12.0,320.97
11.33,348.51
12.0,322.91
11.18,358.37
9.74,328.02
10.92,320.42
12.0,322.8
12.0,370.13
9.81,346.13
10.8,332.86
8.78,360.46
11.49,333.42
12.0,395.06
10.55,311.05
9.7,342.52
10.93,293.81
11.0,336.13
10.6,282.81
10.71,379.85
10.29,380.66
11.7,381.37
11.38,351.15
9.32,314.81
9.29,317.99
10.19,400.0
11.38,400.0
10.68,354.9
9.73,329.37
10.81,400.0
10.1,322.22
11.56,359.15
10.9,400.0
10.12,316.55
10.78,383.17
12.0,370.82
9.82,348.42
10.98,310.26
10.42,321.02
11.01,361.58
9.71,293.07
10.63,355.23
11.83,371.64
9.38,389.41
8.9,294.07
8.95,400.0
9.1,400.0
11.21,366.41
8.81,308.48
10.14,336.88
11.24,348.1
11.0,360.82
10.04,350.88
10.73,361.25
10.63,346.37
10.23,360.6
10.25,331.58
12.0,336.47
11.47,326.96
12.0,400.0
9.9,400.0
10.4,372.21
8.9,400.0
9.53,381.94
12.0,357.25
9.87,289.78
12.0,339.51
9.01,336.6
9.24,304.68
10.09,290.55
10.42,369.71
11.61,362.98
11.04,303.3
10.0,320.16
10.34,396.45
10.12,314.89
9.4,356.83
9.43,342.41
11.73,370.25
8.31,315.76
12.0,353.6
10.09,356.75
9.57,359.21
11.39,353.16
12.0,363.78
11.84,400.0
11.1,400.0
11.8,324.43
8.44,257.27
9.87,373.82
9.41,357.45
11.97,392.44
10.04,361.4
11.51,352.34
11.14,395.16
9.47,400.0
9.8,294.54
12.0,317.34
9.57,345.78
10.65,353.94
9.56,340.96
10.12,367.37
10.44,389.84
9.56,400.0
9.35,373.16
10.84,315.91
9.49,344.1
9.53,346.99
9.37,370.59
10.41,365.53
11.63,400.0
12.0,331.54
9.63,365.39
12.0,400.0
9.29,326.59
11.8,355.81
9.63,312.2
9.45,353.28
9.61,318.79
10.44,391.87
11.2,355.89
11.3,312.58
9.37,383.62
9.31,357.19
9.4,388.11
10.37,304.09
10.25,364.75
9.36,380.93
10.82,333.06
12.0,299.64
9.89,348.34
9.98,399.12
11.17,395.04
9.83,332.86
11.3,298.68
9.64,332.75
12.0,331.26
10.91,367.86
9.76,345.8
9.79,319.87
9.88,394.17
12.0,355.62
8.98,367.42
9.7,281.0
9.83,253.03
10.48,292.5
10.17,330.78
8.71,373.05
10.02,256.31
10.38,400.0
9.75,356.82
11.32,400.0
11.6,314.56
10.41,370.15
10.78,353.41
8.0,382.71
9.99,340.65
11.71,368.93
9.99,394.09
9.62,323.95
12.0,359.69
12.0,274.49
11.06,378.1
11.87,400.0
8.0,300.22
9.55,346.34
9.94,385.22
10.22,351.26
9.91,356.6
8.0,334.36
10.96,332.87
11.15,346.53
12.0,351.67
9.55,302.74
9.46,347.36
8.0,400.0
10.15,333.23
11.58,300.51
9.77,343.94
12.0,321.42
10.19,296.47
10.68,355.57
8.86,321.59
10.84,325.01
8.12,356.14
11.33,288.67
11.37,280.34
12.0,376.83
9.28,272.77
10.69,310.93
11.18,278.01
11.03,330.55
9.46,367.12
8.0,354.49
10.92,400.0
10.32,393.48
9.82,312.75
11.42,302.12
10.45,400.0
8.92,392.5
8.18,373.57
9.15,352.99
12.0,360.94
11.37,290.72
10.73,356.28
10.28,352.85
10.2,313.83
11.9,328.46
9.91,400.0
11.19,344.99
10.08,400.0
12.0,280.37
11.39,329.11
11.99,288.11
9.8,301.62
11.77,316.87
10.12,362.61
10.63,360.67
12.0,322.83
9.25,260.89
10.74,400.0
11.03,338.57
11.12,305.35
9.96,361.0
12.0,358.18
8.95,337.09
12.0,355.94
11.96,303.8
12.0,380.4
8.59,310.13
9.46,325.78
12.0,375.95
8.25,398.16
8.57,400.0
9.91,392.23
10.73,337.04
12.0,288.36
10.28,400.0
9.77,400.0
10.87,323.12
11.06,386.85
11.03,336.71
10.29,400.0
8.15,329.41
9.4,400.0
12.0,381.44
10.72,400.0
10.11,331.45
11.84,366.2
9.14,311.23
10.23,383.76
10.67,385.96
9.97,400.0
10.62,369.28
10.27,378.96
8.82,331.17
10.72,371.66
8.91,334.8
10.7,354.63
12.0,356.98
10.16,335.91
9.09,352.52
10.35,334.99
9.5,334.81
11.21,393.07
10.32,357.02
12.0,363.88
11.9,291.71
10.32,366.94
11.36,371.22
10.03,334.07
10.54,400.0
10.07,258.43
11.42,381.37
12.0,378.51
11.46,371.66
11.61,357.05
11.61,372.03
11.16,384.73
9.13,320.96
12.0,361.97
12.0,342.67
10.22,306.25
10.06,378.69
11.23,327.43
11.16,290.09
10.26,328.44
9.0,318.04
10.87,391.14
11.16,356.13
11.37,400.0
10.92,323.34
10.17,384.97
11.69,400.0
10.58,364.24
9.94,384.47
10.28,377.74
8.4,293.12
10.28,373.43
11.33,362.26
10.91,339.61
12.0,314.64
10.18,377.76
11.08,311.1
11.45,400.0
12.0,354.57
10.67,301.07
9.25,329.44
11.52,338.87
12.0,400.0
10.11,314.62
11.51,345.35
11.97,328.49
11.72,369.97
10.65,329.12
9.66,304.44
10.4,342.19
11.05,338.02
11.59,326.31
10.9,328.45
10.04,397.39
11.17,337.21
11.53,304.63
10.96,331.52
9.5,352.17
10.28,296.55
11.64,400.0
8.84,384.7
8.0,400.0
12.0,365.69
11.11,266.25
11.23,400.0
9.21,315.46
11.39,318.71
10.83,356.25
8.6,400.0
12.0,392.13
10.69,386.25
10.02,337.53
10.05,336.9
8.08,363.84
11.21,344.8
10.81,385.57
10.27,383.2
12.0,373.65
8.84,248.96
9.78,355.12
9.48,345.65
10.17,356.72
10.58,319.83
11.02,297.01
10.08,368.53
9.45,335.75
12.0,372.99
12.0,323.16
10.67,400.0
9.59,390.04
12.0,361.87
8.76,341.47
10.1,384.1
9.66,365.7
9.11,359.54
10.16,391.71
9.46,400.0
10.52,299.9
10.53,307.98
9.75,318.79
10.06,289.9
10.22,347.49
11.47,374.0
10.32,349.14
11.49,328.64
11.2,395.06
11.19,355.62
12.0,363.72
9.16,396.17
9.93,345.07
12.0,400.0
10.19,332.09
8.0,400.0
10.26,311.01
10.66,370.7
8.0,324.3
12.0,394.78
9.64,330.87
10.89,361.63
10.23,323.98
8.95,387.49
9.22,323.77
9.38,400.0
11.8,310.16
10.32,296.17
9.87,388.06
9.38,326.33
11.94,349.71
12.0,337.11
11.92,297.5
11.09,346.92
10.85,400.0
9.04,390.13
10.21,359.27
9.68,394.49
8.31,307.62
11.77,336.98
9.67,365.83
11.94,344.78
11.56,340.13
11.17,301.97
11.24,266.75
9.76,382.71
12.0,359.73
10.55,386.08
10.86,332.51
9.72,321.49
9.38,350.26
11.07,384.17
10.76,340.74
9.55,382.07
8.77,309.75
8.98,343.54
11.94,347.2
9.76,399.06
10.09,358.31
12.0,400.0
9.15,296.09
9.63,355.2
9.58,357.18
12.0,374.8
12.0,317.47
11.4,400.0
11.44,350.52
9.8,306.52
12.0,349.36
10.82,337.47
11.52,400.0
10.37,392.0
10.18,351.99
12.0,345.52
11.15,388.04
12.0,389.95
10.81,233.54
9.48,375.72
9.8,351.12
10.62,297.55
9.75,385.21
9.17,400.0
11.94,372.27
9.85,394.02
10.67,400.0
10.86,316.79
9.79,275.7
12.0,376.27
9.16,340.1
10.81,295.03
10.8,346.87
10.43,379.1
8.94,344.04
11.54,318.53
11.39,341.06
9.69,349.22
11.35,272.82
10.95,344.29
8.96,296.23
9.48,376.36
11.87,287.56
10.87,390.51
9.82,333.63
9.47,328.28
9.88,361.78
9.97,315.36
9.48,361.15
8.41,320.72
11.87,327.73
11.66,366.21
8.97,304.46
10.66,299.43
9.42,359.93
10.19,348.92
10.09,356.75
9.99,363.11
12.0,352.3
9.97,374.32
9.53,353.9
9.58,269.71
11.75,280.08
8.52,400.0
9.58,350.0
12.0,388.01
10.79,336.17
10.73,347.68
12.0,331.87
10.8,400.0
9.65,360.13
10.16,328.61
9.14,283.94
12.0,400.0
11.19,343.47
11.85,379.77
11.96,384.24
10.0,331.49
9.37,376.9
10.44,325.83
9.45,310.38
10.7,396.58
11.86,343.67
10.3,370.74
10.68,366.44
10.39,375.52
11.46,287.74
9.7,326.59
8.0,337.02
11.07,316.74
11.69,367.16
11.04,397.48
9.73,400.0
9.14,336.43
11.09,361.68
10.67,367.83
10.35,374.85
12.0,314.87
9.36,400.0
12.0,387.06
10.54,388.11
8.3,398.14
10.28,371.37
11.65,308.91
10.06,344.44
8.73,283.96
10.3,366.6
9.47,343.23
11.09,348.38
11.43,398.16
9.23,331.72
9.65,339.92
11.41,350.88
9.47,276.4
9.2,339.36
9.09,250.57
10.92,326.58
10.87,384.21
9.68,367.89
10.51,326.21
12.0,351.63
9.33,307.0
8.16,349.91
11.05,400.0
10.37,400.0
9.65,352.1
11.28,356.41
11.51,310.82
8.0,317.93
9.72,364.49
12.0,329.0
11.2,386.17
11.31,400.0
11.91,363.3
10.52,354.07
11.46,282.77
11.36,379.9
11.15,304.25
10.11,333.28
10.71,388.38
9.79,391.19
10.52,331.34
9.1,333.64
9.55,322.03
10.16,302.09
9.37,324.61
9.89,285.47
10.3,377.32
10.98,365.78
11.64,372.42
9.94,311.82
12.0,302.2
11.63,352.14
11.1,352.56
10.68,344.11
10.88,338.42
11.92,400.0
11.97,367.04
12.0,400.0
10.55,400.0
11.17,400.0
12.0,307.02
9.75,373.73
10.12,332.73
10.52,283.46
11.58,400.0
11.6,338.25
10.22,307.8
8.69,333.42
10.8,318.15
9.4,322.25
8.71,341.14
8.98,400.0
10.89,323.35
12.0,400.0
10.55,383.95
10.75,365.85
11.92,379.92
8.65,350.55
11.12,400.0
10.49,372.68
11.18,283.41
9.92,361.85
9.52,381.36
10.67,338.44
12.0,355.05
11.53,325.49
9.89,294.89
8.89,287.98
8.48,288.52
12.0,376.76
9.35,250.39
10.11,323.34
12.0,319.37
8.56,338.71
12.0,275.74
10.2,366.16
9.12,299.07
10.2,395.3
9.63,325.13
11.03,346.18
9.72,350.15
8.21,359.77
10.24,351.48
8.87,332.92
10.75,363.72
9.08,368.65
9.91,319.39
10.72,367.05
10.25,397.67
10.8,378.24
11.32,387.3
9.11,356.88
10.42,312.55
8.0,317.61
10.8,362.8
10.14,387.71
9.32,400.0
10.88,389.27
11.91,303.18
9.93,319.31
9.37,400.0
10.7,341.42
8.9,351.9
9.71,311.58
11.97,400.0
10.57,370.01
8.24,319.02
8.34,310.25
10.69,362.29
11.53,351.77
8.56,383.28
11.04,371.88
12.0,339.42
12.0,328.25
10.9,343.6
11.11,327.97
8.0,344.79
12.0,350.66
9.81,314.08
9.38,375.23
10.19,335.18
12.0,316.32
12.0,335.94
10.65,359.69
11.7,353.32
10.55,366.88
9.25,385.93
12.0,400.0
9.75,361.42
12.0,307.22
12.0,339.24
11.24,309.83
12.0,400.0
12.0,400.0
10.29,376.01
9.53,384.34
8.26,360.04
12.0,364.64
9.97,286.1
11.86,347.04
9.61,314.75
12.0,361.25
9.66,347.62
9.07,400.0
10.25,386.67
9.86,361.38
11.22,339.32
10.44,400.0
11.25,348.8
10.15,363.27
9.7,351.69
9.8,333.83
12.0,351.46
10.77,271.52
8.12,288.09
9.88,363.99
10.62,400.0
12.0,363.93
11.73,321.19
9.39,292.29
12.0,381.38
10.46,327.31
12.0,375.73
9.11,365.59
8.0,369.13
8.81,351.34
8.0,365.35
12.0,345.22
10.76,324.59
9.39,311.46
11.04,254.6
10.73,342.76
11.25,400.0
11.95,379.2
10.15,359.11
9.44,320.64
11.49,389.89
11.46,345.23
10.62,400.0
12.0,310.76
9.97,320.0
9.42,316.11
11.0,290.72
9.69,312.52
11.09,354.13
9.5,321.51
10.02,200.0
12.0,392.97
10.01,282.64
9.54,373.57
11.9,351.25
9.24,400.0
9.67,389.88
11.19,329.82
11.63,321.92
11.96,400.0
9.6,290.97
11.22,357.64
9.94,344.76
9.77,336.27
11.94,364.14
9.84,357.58
10.83,368.3
10.69,355.56
9.22,366.71
11.66,353.73
11.17,323.62
8.12,350.16
10.83,321.42
9.57,318.78
11.82,336.55
8.77,345.22
10.07,351.41
10.93,386.66
10.57,330.06
11.42,357.87
8.68,354.72
12.0,325.65
11.13,352.95
12.0,390.11
11.55,357.46
10.49,359.06
8.96,321.79
9.82,400.0
12.0,324.07
12.0,283.29
9.76,384.41
8.0,345.41
10.24,337.88
10.15,328.18
10.2,400.0
11.13,364.18
11.55,371.99
11.69,356.5
11.03,360.8
8.34,400.0
10.09,339.97
12.0,291.72
10.95,384.72
10.94,369.87
10.93,354.32
11.0,368.83
8.0,335.17
10.21,350.83
10.45,344.73
12.0,326.34
10.56,397.57
8.52,293.51
11.02,400.0
9.54,385.09
9.04,278.88
9.5,341.03
11.15,343.26
12.0,365.68
11.08,310.42
11.26,351.28
11.07,345.16
10.62,320.5
11.34,314.93
8.0,386.75
10.63,282.14
9.25,369.12
11.9,381.9
10.32,341.26
10.54,352.09
8.69,396.54
11.72,321.81
11.25,325.93
11.17,330.18
9.52,396.61
9.57,400.0
10.77,294.16
9.67,390.25
11.02,382.76
8.0,400.0
9.91,365.4
12.0,348.23
11.03,395.81
10.7,377.96
12.0,400.0
8.0,388.35
9.52,356.14
10.02,303.04
11.53,326.76
11.55,292.56
9.46,341.4
11.7,387.04
10.02,349.85
11.95,390.87
9.26,363.5
10.35,333.88
9.91,353.51
11.77,368.88
9.87,355.57
10.45,356.03
11.11,319.24
11.15,332.68
11.56,400.0
10.75,399.14
10.0,291.05
10.08,255.32
10.53,353.05
10.8,385.74
10.32,329.2
10.52,390.87
8.68,352.39
11.3,343.48
10.72,380.24
11.7,328.72
10.5,338.53
8.41,376.81
10.07,348.74
10.26,400.0
11.39,377.75
8.02,375.15
10.55,348.02
11.12,384.99
9.71,337.1
10.59,361.3
9.75,313.35
9.62,391.58
10.01,361.62
9.65,400.0
11.32,400.0
9.62,380.53
9.42,352.74
12.0,312.16
11.65,386.19
8.27,358.41
9.58,371.52
10.79,400.0
10.89,317.02
8.71,313.03
11.89,340.54
11.49,382.85
11.08,372.19
12.0,314.17
11.04,380.26
11.04,301.95
12.0,316.49
11.82,345.38
9.49,327.86
11.26,385.59
9.7,361.46
11.1,400.0
11.07,340.11
8.84,345.11
10.35,398.42
10.82,346.36
9.98,400.0
10.88,371.63
11.47,255.89
10.46,397.1
10.77,386.51
12.0,388.05
11.07,273.56
10.74,323.48
9.35,326.45
11.31,316.36
10.9,400.0
12.0,349.53
10.56,348.54
8.32,372.08
8.46,372.77
11.38,216.6
9.82,324.15
11.02,293.49
10.64,366.01
10.3,338.44
10.38,350.62
9.46,266.86
10.48,337.61
9.8,394.61
10.05,400.0
10.11,378.75
10.23,296.58
11.61,400.0
10.34,378.96
11.73,345.31
12.0,269.0
11.53,388.14
11.14,326.31
10.89,363.85
11.54,352.74
10.61,400.0
11.68,344.99
11.24,349.4
10.07,400.0
11.58,323.67
10.61,382.57
10.37,342.06
9.93,309.9
10.7,350.05
11.7,377.67
11.57,400.0
10.92,400.0
11.22,338.21
12.0,310.51
10.32,337.25
9.16,302.74
12.0,341.3
9.86,336.33
9.67,379.1
8.34,261.76
11.19,320.66
8.55,320.98
9.6,397.49
11.21,305.45
11.37,359.07
9.72,344.87
10.34,391.72
9.45,373.83
9.84,354.85
10.82,327.81
9.9,275.91
10.21,359.88
8.74,371.22
11.86,287.01
11.11,300.65
11.45,360.09
12.0,363.57
9.51,310.37
10.07,327.04
8.23,276.54
12.0,400.0
10.32,298.01
11.75,371.69
9.01,348.6
11.7,400.0
12.0,318.31
10.43,352.45
9.29,282.06
10.33,272.46
8.0,373.85
10.45,278.6
11.49,340.87
10.46,390.45
10.16,379.87
11.13,323.42
11.22,286.46
8.51,370.38
10.61,400.0
12.0,323.51
8.9,317.87
10.4,329.0
12.0,372.86
11.83,399.14
9.88,300.42
10.75,290.07
10.5,400.0
9.6,342.91
10.41,360.12
10.16,322.32
10.64,369.6
9.6,388.4
8.97,361.99
10.45,400.0
12.0,336.93
10.6,339.48
10.1,359.26
11.4,368.6
10.31,359.12
12.0,298.62
10.5,362.5
11.34,335.03
9.59,326.76
11.1,351.3
10.83,311.54
10.43,304.58
9.9,245.38
9.73,400.0
10.84,372.23
11.25,345.33
10.35,323.31
10.84,234.96
10.45,320.86
10.62,378.63
10.26,387.69
10.52,375.69
12.0,356.34
10.87,400.0
11.27,336.86
11.03,393.41
10.18,334.62
12.0,314.75
10.15,309.77
11.77,307.42
10.1,376.36
9.35,320.29
10.94,308.68
9.17,378.55
11.14,363.12
9.07,388.5
10.12,370.5
8.78,319.88
12.0,353.04
8.52,355.01
10.51,313.23
11.87,305.82
11.74,322.77
11.52,400.0
10.12,333.49
12.0,399.31
11.6,331.25
10.75,385.55
10.79,386.1
10.14,388.1
9.41,365.51
11.98,400.0
12.0,365.13
9.44,400.0
10.32,285.2
